StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2797,17,Female,African American,Bachelor's,5.499583839,0,No,Very High,No,Yes,No,No,3.26201999,B
2798,16,Female,Aisan,Bachelor's,1.592902581,4,No,Low,No,No,Yes,Yes,2.283870956,D
2799,17,Female,Aisan,Some College,8.592054869,23,No,Moderate,No,No,No,No,1.154410009,F
2800,15,Male,Aisan,No Education,11.08645196,8,No,Moderate,Yes,Yes,No,No,2.789099828,C
2801,17,Female,Caucasian,Some College,6.574919767,11,No,Low,No,No,No,No,1.538689251,F
2802,15,Male,Aisan,Some College,14.40867404,5,No,High,Yes,No,No,No,3.05607009,B
2803,17,Male,African American,Some College,12.87541216,27,Yes,Low,No,No,No,No,0.740896702,F
2804,18,Female,Caucasian,No Education,6.656367222,12,No,Very High,No,No,No,No,2.49968118,D
2805,15,Male,Caucasian,High School,15.09745058,25,Yes,Moderate,Yes,No,No,No,0.89524998,F
2806,17,Male,Caucasian,Some College,12.97390085,27,No,High,Yes,No,Yes,No,0.774284814,F
2807,18,Male,Caucasian,Some College,12.74890757,7,Yes,High,No,Yes,No,No,3.014802534,B
2808,15,Male,African American,High School,11.06855402,14,No,High,No,No,No,No,1.821442174,F
2809,18,Female,Aisan,High School,0.227793362,5,No,Very High,No,No,No,No,2.543009095,C
2810,16,Female,Caucasian,Bachelor's,13.93014367,26,No,Low,Yes,No,No,No,0.64545438,F
2811,16,Female,Caucasian,Some College,7.520835822,5,No,No Support,No,No,No,No,2.631367841,C
2812,15,Female,Other,High School,18.8521942,3,No,No Support,Yes,No,No,No,2.712420466,C
2813,17,Female,Caucasian,High School,16.35969542,10,No,High,No,Yes,No,No,2.672755461,C
2814,15,Female,Caucasian,High School,11.75388939,20,No,Very High,No,No,Yes,No,1.714811785,F
2815,18,Female,African American,Bachelor's,5.043639636,29,Yes,Moderate,Yes,No,No,No,0.210979179,F
2816,17,Female,African American,Some College,4.074347866,17,No,High,Yes,No,No,No,1.859071573,F
2817,16,Female,Caucasian,Some College,6.807696754,2,No,No Support,No,Yes,No,No,2.672866707,C
2818,17,Female,Caucasian,Some College,9.531358872,2,No,Low,Yes,No,No,No,2.719201157,C
2819,16,Male,Caucasian,High School,5.921310201,29,No,High,Yes,No,No,No,0.736992886,F
2820,17,Female,African American,Bachelor's,10.29858991,11,Yes,No Support,Yes,No,No,No,2.295213478,D
2821,17,Male,African American,Some College,3.30740851,26,Yes,Moderate,Yes,Yes,No,No,0.840690941,F
2822,17,Male,Caucasian,High School,19.55425626,20,Yes,High,No,Yes,No,No,2.131628504,D
2823,18,Male,African American,High School,2.158491099,29,Yes,High,Yes,Yes,Yes,Yes,0.992296574,F
2824,18,Male,Aisan,Some College,18.63888279,20,No,Moderate,Yes,Yes,No,No,1.451872243,F
2825,15,Female,Caucasian,Bachelor's,18.27156023,5,No,High,No,No,Yes,Yes,2.860396826,C
2826,15,Male,Caucasian,High School,10.50720964,20,No,Moderate,No,No,No,No,1.182565054,F
2827,16,Female,African American,Bachelor's,14.49820544,27,Yes,No Support,No,No,No,No,0.130654238,F
2828,18,Female,Caucasian,Some College,8.720965959,5,Yes,High,Yes,No,No,No,3.362716215,B
2829,16,Male,Caucasian,High School,12.60069155,7,No,Low,Yes,No,No,Yes,2.251847104,D
2830,15,Female,African American,No Education,6.811518748,14,No,No Support,No,Yes,No,No,1.688476384,F
2831,16,Male,Aisan,High School,6.023180396,17,Yes,Moderate,No,No,No,Yes,1.815401718,F
2832,15,Male,Aisan,Some College,11.56459572,19,No,High,No,No,No,No,1.494869559,F
2833,18,Female,African American,High School,9.962593484,28,Yes,Low,No,Yes,No,No,0,F
2834,17,Female,Aisan,High School,11.59072738,15,No,No Support,No,No,No,Yes,1.571786434,F
2835,18,Male,Caucasian,Some College,5.733211626,5,No,Low,No,No,No,Yes,2.234685549,D
2836,16,Female,African American,Some College,7.339156636,27,No,Moderate,Yes,No,No,No,0.508656501,F
2837,16,Female,Caucasian,High School,1.677959213,20,No,Moderate,No,No,No,No,0.70167991,F
2838,18,Female,Caucasian,Some College,1.045527445,16,No,Low,Yes,Yes,No,No,1.817789572,F
2839,18,Male,Aisan,Some College,5.069142593,8,No,High,No,No,No,No,2.337558462,D
2840,15,Male,African American,Some College,1.484937187,18,Yes,High,Yes,Yes,No,No,1.763324116,F
2841,16,Female,Caucasian,Bachelor's,2.075494173,17,No,High,No,No,No,No,1.580149839,F
2842,16,Female,Other,High School,16.25856811,24,Yes,Moderate,Yes,No,No,No,1.513660413,F
2843,18,Female,Caucasian,Bachelor's,0.77747394,22,No,Moderate,No,No,Yes,No,0.546839868,F
2844,17,Female,Caucasian,Some College,13.17885588,4,Yes,Moderate,No,No,No,No,3.112170722,B
2845,16,Female,Caucasian,Some College,5.451154976,27,No,Moderate,No,No,No,No,0.30759406,F
2846,17,Male,Aisan,Some College,17.43091361,5,No,No Support,No,No,No,No,2.22851143,D
2847,18,Female,Aisan,Some College,9.699845692,11,No,High,Yes,No,No,Yes,2.506415414,C
2848,18,Male,Caucasian,High School,6.111529187,10,No,Moderate,No,No,No,No,1.977538044,F
2849,15,Female,African American,Some College,10.35277871,15,Yes,Low,Yes,No,No,No,2.340811013,D
2850,16,Male,Caucasian,Some College,7.639160381,19,No,Low,No,No,No,Yes,1.26112824,F
2851,17,Female,Aisan,Some College,11.28602129,16,No,Low,Yes,No,Yes,No,1.783001896,F
2852,15,Male,Caucasian,High School,2.290657367,19,Yes,Very High,No,No,No,No,1.501240092,F
2853,16,Female,Caucasian,Bachelor's,19.93981006,8,No,Low,No,Yes,No,Yes,2.239253985,D
2854,15,Male,Other,Some College,8.511117554,0,Yes,High,No,Yes,No,No,3.823801328,A
2855,18,Male,Caucasian,No Education,6.964612794,25,No,Moderate,Yes,Yes,No,Yes,0.895261805,F
2856,16,Male,Caucasian,Some College,14.20419697,2,Yes,High,No,Yes,No,No,3.532640383,A
2857,15,Male,African American,Some College,7.27798813,20,No,Moderate,No,No,No,No,1.022641734,F
2858,15,Male,Other,Some College,16.6654861,22,Yes,Very High,No,No,No,No,1.960538709,F
2859,17,Male,Caucasian,Some College,9.085414487,8,No,Low,No,Yes,Yes,No,2.745491801,C
2860,15,Female,Caucasian,Bachelor's,14.39116827,21,No,Moderate,No,No,Yes,Yes,1.554112899,F
2861,16,Male,Caucasian,High School,2.149064329,18,No,Low,No,No,No,No,0.706825346,F
2862,16,Female,African American,Some College,16.92238371,12,No,Moderate,Yes,Yes,No,No,2.823600085,C
2863,17,Female,Caucasian,Bachelor's,14.71435974,22,No,Moderate,Yes,No,Yes,No,1.293408827,F
2864,16,Female,African American,Bachelor's,4.234335569,13,No,High,Yes,No,No,No,2.126276926,D
2865,18,Female,Other,Some College,2.905720195,19,No,Moderate,No,No,No,No,1.112671201,F
2866,16,Female,Caucasian,Bachelor's,6.325846975,18,Yes,No Support,No,No,Yes,No,1.261587709,F
2867,16,Male,Caucasian,No Education,19.52141172,29,No,High,Yes,Yes,No,No,1.078485135,F
2868,15,Male,Caucasian,Bachelor's,5.136631491,22,Yes,Moderate,No,No,No,Yes,0.675458391,F
2869,15,Male,Caucasian,High School,9.122544179,26,No,Low,No,Yes,Yes,No,0.68547287,F
2870,16,Female,Aisan,High School,0.600404514,26,No,Very High,Yes,Yes,Yes,No,1.020926365,F
2871,17,Male,Caucasian,High School,7.944550591,6,Yes,Very High,No,No,No,No,3.427620858,B
2872,15,Male,Caucasian,Some College,11.42640031,3,Yes,High,No,No,No,No,3.248572792,B
2873,17,Male,African American,High School,19.06249225,11,No,High,No,No,No,No,2.278951505,D
2874,16,Male,Caucasian,High School,10.3347209,22,No,No Support,No,Yes,No,No,0.833079022,F
2875,16,Male,African American,High School,16.38214652,26,No,Very High,No,No,No,No,0.857092794,F
2876,18,Female,Caucasian,High School,10.94255285,13,No,Moderate,No,Yes,No,No,1.744497663,F
2877,15,Male,Aisan,Some College,0.815700269,1,No,Low,No,No,Yes,Yes,2.806877505,C
2878,16,Female,Other,Some College,6.300165504,0,No,High,Yes,No,Yes,No,3.490543307,B
2879,18,Female,African American,High School,11.51099016,27,No,Low,No,Yes,No,No,0.693964852,F
2880,15,Female,Other,Some College,19.01187932,17,No,Moderate,Yes,No,No,No,2.161558737,D
2881,16,Female,Caucasian,Bachelor's,17.1826072,19,Yes,Low,No,No,No,No,1.893344472,F
2882,16,Female,Caucasian,Some College,4.567112284,7,Yes,Moderate,Yes,No,Yes,No,2.882958071,C
2883,15,Male,African American,High School,4.4021966,2,No,Moderate,Yes,Yes,No,Yes,3.270373861,B
2884,15,Male,African American,Some College,4.023459342,25,No,Moderate,Yes,Yes,Yes,No,1.0270156,F
2885,15,Male,Caucasian,High School,18.44997793,5,No,No Support,Yes,Yes,No,Yes,2.489668902,D
2886,16,Female,Caucasian,High School,17.05332306,21,Yes,Moderate,No,No,No,No,1.708798771,F
2887,16,Male,Caucasian,High School,15.49766865,12,No,Moderate,No,No,Yes,No,2.324093257,D
2888,18,Male,Caucasian,Bachelor's,7.854702284,8,No,Low,No,No,No,No,2.197491146,D
2889,17,Female,Caucasian,High School,10.08761409,8,No,Very High,No,No,No,Yes,2.5001133,C
2890,15,Female,Aisan,No Education,9.286634896,19,No,Moderate,No,No,No,No,1.050005852,F
2891,16,Female,Caucasian,High School,5.067962151,8,No,High,No,No,Yes,Yes,2.438440919,D
2892,16,Female,Caucasian,Bachelor's,10.10056092,14,Yes,Low,No,No,No,No,1.914601844,F
2893,15,Male,African American,Some College,0.609930957,12,No,Moderate,Yes,Yes,No,No,1.62783713,F
2894,17,Female,African American,High School,2.63620747,21,No,Low,Yes,Yes,No,No,1.069524152,F
2895,15,Female,Aisan,Some College,17.73179192,15,No,Moderate,No,Yes,No,No,2.369652313,D
2896,17,Male,African American,Some College,15.03359534,1,No,Low,No,No,No,No,2.974740695,C
2897,16,Male,Caucasian,Some College,8.457368181,25,No,Moderate,Yes,No,No,No,0.357808892,F
2898,17,Female,Aisan,High School,10.34300725,13,No,Moderate,No,No,Yes,Yes,1.92255149,F
2899,18,Male,African American,Bachelor's,7.399977719,26,No,Low,No,No,No,No,0.330966908,F
2900,16,Female,Caucasian,High School,14.81559734,5,Yes,High,No,No,No,Yes,3.219685483,B
2901,18,Female,African American,Some College,15.68374358,1,Yes,Very High,No,Yes,No,No,3.951459951,A
2902,15,Male,Other,No Education,15.2657038,7,No,Low,No,No,No,No,2.795210553,C
2903,15,Male,Caucasian,High School,14.4522345,3,Yes,High,Yes,No,No,No,3.561743268,A
2904,15,Female,Caucasian,High School,4.090086774,20,Yes,High,No,No,No,No,1.361088227,F
2905,17,Female,Caucasian,Some College,6.759399585,23,No,Moderate,No,No,Yes,No,0.738958982,F
2906,16,Female,Caucasian,No Education,9.3969087,13,No,High,Yes,No,No,Yes,2.320772544,D
2907,15,Male,Caucasian,Some College,6.615859829,10,No,Very High,Yes,No,No,No,2.837891418,C
2908,15,Female,African American,High School,15.098804,23,No,Moderate,No,No,No,Yes,0.827339491,F
2909,16,Female,Caucasian,Some College,6.587070485,27,Yes,High,Yes,No,No,Yes,0.875883705,F
2910,15,Female,Other,Bachelor's,2.764641736,13,No,High,Yes,No,No,No,1.467968316,F
2911,18,Female,Aisan,Some College,7.980809041,11,No,Moderate,Yes,No,Yes,No,2.122102757,D
2912,16,Female,African American,Some College,19.59828866,15,No,Moderate,Yes,No,No,No,2.481813409,D
2913,16,Male,Aisan,Some College,4.517628259,5,No,Very High,Yes,No,No,No,2.876083673,C
2914,16,Female,Caucasian,High School,12.24317318,19,No,High,No,Yes,No,No,1.662692199,F
2915,18,Female,Caucasian,Bachelor's,8.659460997,0,No,Low,Yes,No,No,No,2.964058726,C
2916,16,Female,African American,High School,1.420491353,11,No,Low,Yes,No,Yes,No,2.032178463,D
2917,18,Female,Aisan,Some College,9.75753212,6,Yes,Very High,No,Yes,No,No,3.207819245,B
2918,16,Male,Aisan,Some College,14.04328657,7,Yes,No Support,No,No,No,No,2.553484846,C
2919,17,Male,Caucasian,High School,10.26439952,8,Yes,High,Yes,Yes,No,No,3.128858646,B
2920,15,Male,Other,High School,17.44212127,1,Yes,Low,Yes,Yes,No,No,4,A
2921,17,Female,Caucasian,Some College,5.778740333,16,Yes,No Support,No,No,No,Yes,1.357062701,F
2922,15,Female,Aisan,Bachelor's,1.724983426,19,No,No Support,No,Yes,No,No,0.684887998,F
2923,18,Male,Other,Bachelor's,18.73131223,12,No,Moderate,Yes,No,No,No,2.234696287,D
2924,17,Male,Caucasian,Some College,7.563926991,4,No,No Support,No,No,No,Yes,1.953200561,F
2925,16,Male,Aisan,Some College,11.52811103,9,No,Moderate,No,Yes,No,No,2.470924003,D
2926,15,Female,Caucasian,Bachelor's,15.84006252,11,No,High,No,Yes,No,No,2.512488759,C
2927,15,Female,Caucasian,No Education,6.486273278,16,Yes,Moderate,No,No,Yes,No,2.097251578,D
2928,17,Male,African American,High School,14.32329076,20,No,High,Yes,No,No,Yes,1.345131463,F
2929,18,Male,African American,Some College,2.708376996,5,No,Moderate,No,No,No,Yes,2.241727972,D
2930,17,Male,Other,Bachelor's,5.825874944,2,No,Moderate,No,No,No,No,2.637348955,C
2931,18,Female,African American,Bachelor's,2.894212723,27,No,Moderate,No,No,Yes,No,0.286110039,F
2932,18,Female,Caucasian,Some College,16.22461117,14,Yes,Moderate,No,Yes,No,No,2.084547707,D
2933,15,Female,Aisan,No Education,4.452984705,6,No,Very High,Yes,No,No,No,2.777885894,C
2934,17,Male,Other,Some College,14.34807111,29,No,High,No,No,No,No,0.484183196,F
2935,17,Male,Caucasian,High School,18.86596794,5,No,Moderate,No,No,No,No,2.875735286,C
2936,18,Female,Other,High School,10.55544418,3,Yes,High,No,No,No,No,3.471337214,B
2937,17,Male,Caucasian,Some College,10.80058385,18,No,Moderate,No,No,No,No,1.318074459,F
2938,16,Female,Aisan,No Education,9.220671362,4,No,Low,Yes,No,No,No,2.715908932,C
2939,16,Male,Caucasian,Bachelor's,6.517802868,2,Yes,Moderate,No,Yes,No,No,3.474561845,B
2940,17,Male,Caucasian,Some College,9.513100618,25,No,High,Yes,No,No,No,0.934942991,F
2941,17,Male,Caucasian,Some College,12.05615065,24,No,Moderate,No,No,No,Yes,0.51852243,F
2942,18,Male,African American,No Education,19.71983144,8,No,High,No,Yes,No,No,2.726094629,C
2943,16,Female,Caucasian,High School,18.75529119,5,Yes,Moderate,Yes,No,No,No,3.09906465,B
2944,16,Male,Caucasian,No Education,17.24305917,12,No,Moderate,Yes,No,No,No,2.073545292,D
2945,15,Female,African American,Master's,17.78261071,26,No,Very High,Yes,Yes,Yes,No,1.983133992,F
2946,18,Female,Other,Bachelor's,9.356983666,21,No,Moderate,No,No,No,No,0.766273679,F
2947,15,Female,Caucasian,Some College,13.14888654,27,No,High,No,No,No,No,0.636132934,F
2948,16,Male,Caucasian,High School,17.90133446,29,No,High,Yes,Yes,Yes,No,1.148033413,F
2949,18,Female,Caucasian,Bachelor's,7.8590153,19,No,Very High,No,Yes,Yes,No,1.75040468,F
2950,17,Female,Caucasian,High School,19.23524957,3,No,No Support,Yes,No,No,No,2.821108107,C
2951,18,Female,Aisan,High School,8.315721241,1,No,Low,Yes,No,Yes,Yes,3.240512074,B
2952,17,Male,Aisan,Some College,12.02165331,25,No,High,Yes,No,No,No,0.705861631,F
2953,17,Male,African American,Bachelor's,14.19609427,3,No,Moderate,Yes,No,No,No,2.912722178,C
2954,18,Female,Caucasian,No Education,19.01184026,7,No,Moderate,No,No,No,No,2.894723042,C
2955,17,Male,Aisan,High School,4.892325481,12,No,Low,Yes,Yes,No,No,1.777279849,F
2956,15,Female,African American,Bachelor's,14.92261956,9,No,Low,No,No,No,Yes,2.457187515,D
2957,16,Female,Aisan,High School,10.41631172,17,Yes,Moderate,No,No,No,No,1.939076537,F
2958,17,Male,African American,High School,5.371142812,8,No,Low,No,No,No,No,2.291686152,D
2959,15,Female,Aisan,Some College,15.5321368,29,No,Low,No,Yes,No,No,0.584740729,F
2960,17,Male,African American,Bachelor's,11.0444456,0,No,No Support,Yes,No,Yes,Yes,2.90546616,C
2961,16,Male,Caucasian,Some College,13.21947641,12,No,Low,Yes,No,No,No,1.738942134,F
2962,15,Female,Other,Master's,6.458021372,17,Yes,High,No,Yes,No,No,1.669807052,F
2963,16,Male,African American,Some College,9.625479037,14,No,High,No,No,No,No,1.648288922,F
2964,16,Male,African American,No Education,12.34708502,1,No,No Support,Yes,No,No,Yes,2.71039131,C
2965,15,Female,Caucasian,Master's,8.098216285,10,No,Low,Yes,No,No,No,1.956169126,F
2966,15,Female,African American,Some College,3.967450797,28,No,Moderate,Yes,Yes,No,No,0.672936198,F
2967,15,Male,African American,High School,19.23280985,13,No,Moderate,Yes,Yes,No,No,2.607172929,C
2968,18,Male,Caucasian,Some College,10.2293508,21,No,High,Yes,No,Yes,No,1.5660205,F
2969,15,Female,Caucasian,High School,14.67840741,14,Yes,High,No,No,No,No,2.197394592,D
2970,15,Male,African American,No Education,8.220943871,13,Yes,High,Yes,No,No,No,2.332971817,D
2971,15,Male,Aisan,No Education,7.102635281,15,No,Moderate,Yes,No,No,No,1.773293697,F
2972,15,Male,African American,Some College,8.143285969,22,No,Moderate,Yes,Yes,No,Yes,1.149649627,F
2973,17,Male,Caucasian,Bachelor's,8.183932876,28,Yes,High,No,No,No,No,0.840985451,F
2974,18,Male,African American,Some College,10.88360232,14,No,No Support,Yes,Yes,No,No,1.563574034,F
2975,16,Male,Caucasian,Master's,10.8693974,18,No,No Support,No,No,No,No,0.870713478,F
2976,15,Male,Caucasian,High School,9.943076318,26,Yes,No Support,No,Yes,Yes,No,0.613165988,F
2977,17,Female,Caucasian,High School,2.695715698,8,No,Moderate,Yes,Yes,No,No,2.572391709,C
2978,17,Female,Caucasian,High School,9.92150957,4,No,Low,No,No,No,No,2.307596623,D
2979,17,Female,Caucasian,High School,3.382078008,4,No,Low,No,No,Yes,No,2.318046521,D
2980,16,Female,Caucasian,High School,2.522715726,10,No,High,Yes,No,No,No,2.310557286,D
2981,15,Female,Caucasian,Some College,18.65291435,27,Yes,Very High,Yes,Yes,Yes,Yes,1.585820037,F
2982,18,Male,Caucasian,Bachelor's,12.09900026,19,No,Low,Yes,No,Yes,No,1.63061374,F
2983,18,Male,African American,Master's,13.18980116,24,Yes,Moderate,No,Yes,Yes,No,1.5586322,F
2984,17,Male,Caucasian,High School,8.035873407,23,No,Low,Yes,No,No,No,0.683505301,F
2985,16,Male,Caucasian,Bachelor's,18.17961784,27,No,Very High,No,No,No,No,0.970912379,F
2986,16,Female,Aisan,High School,12.75860979,3,No,Low,Yes,No,No,Yes,3.344626675,B
2987,16,Male,Caucasian,High School,15.38339739,19,No,High,No,Yes,No,No,1.885916652,F
2988,18,Male,African American,Bachelor's,7.371249381,17,No,Low,Yes,No,No,No,1.469964557,F
2989,17,Female,Caucasian,Some College,19.20023762,24,No,High,No,No,No,No,1.436375445,F
2990,15,Male,Caucasian,High School,16.4092258,2,Yes,Low,Yes,Yes,No,No,3.399542858,B
2991,18,Male,African American,Some College,17.07896926,3,Yes,Low,No,Yes,No,No,3.563535791,A
2992,17,Female,African American,High School,3.443885349,13,No,Low,Yes,Yes,Yes,No,2.07443875,D
2993,17,Male,Aisan,Some College,5.419264157,6,No,Low,No,No,No,No,2.504005287,C
2994,15,Male,African American,Some College,5.712531994,25,Yes,High,Yes,No,No,No,0.966948807,F
2995,15,Male,Other,Master's,5.418184465,7,No,High,No,No,No,No,2.691044205,C
2996,15,Male,Caucasian,No Education,17.10816324,23,No,Moderate,No,Yes,No,No,0.864785084,F
2997,16,Male,Caucasian,High School,0.637695904,15,Yes,Very High,Yes,No,No,No,1.993952453,F
2998,15,Female,Caucasian,Some College,1.52199978,19,No,Moderate,Yes,No,No,No,1.20017972,F
2999,17,Female,Caucasian,Some College,5.478297413,14,No,Very High,No,Yes,No,No,2.195712898,D
3000,15,Female,African American,High School,3.997459493,6,No,Low,No,No,Yes,No,1.901266524,F
3001,17,Female,African American,Some College,4.637192278,25,No,Very High,Yes,No,Yes,No,0.839976524,F
3002,18,Female,Caucasian,Bachelor's,15.95886379,16,No,No Support,Yes,No,No,Yes,1.362043769,F
3003,16,Female,Other,Bachelor's,11.26253188,21,No,Moderate,No,No,No,No,0.850743865,F
3004,18,Male,Aisan,Bachelor's,0.115413226,21,Yes,Moderate,Yes,No,No,No,1.003365306,F
3005,18,Female,Caucasian,Bachelor's,8.586455314,21,No,Moderate,Yes,Yes,No,No,1.390539698,F
3006,17,Female,Caucasian,Some College,8.157698537,11,No,Moderate,No,Yes,No,Yes,2.439981326,D
3007,18,Male,Caucasian,Bachelor's,2.278905389,17,No,Moderate,No,No,Yes,No,1.243311716,F
3008,17,Male,Caucasian,High School,13.52283577,23,Yes,Very High,Yes,No,No,No,1.964846656,F
3009,15,Female,Caucasian,High School,14.04194377,13,Yes,Very High,Yes,No,No,No,2.688229331,C
3010,15,Male,African American,High School,14.41786438,14,Yes,Very High,Yes,Yes,No,No,2.739701667,C
3011,17,Female,Caucasian,Some College,14.56941891,14,No,Very High,No,No,Yes,No,2.496121936,D
3012,15,Male,Caucasian,High School,0.001056539,4,Yes,High,No,Yes,No,No,2.968807133,C
3013,16,Female,Other,Master's,19.07841608,15,No,Very High,No,Yes,No,No,2.215944169,D
3014,18,Male,African American,High School,16.28417534,4,No,High,Yes,No,No,No,3.503743265,A
3015,16,Male,Other,No Education,18.07963393,1,No,Moderate,No,No,Yes,No,3.384729472,B
3016,18,Female,Caucasian,Some College,0.312865906,19,No,High,No,No,No,No,1.41760401,F
3017,15,Female,Caucasian,No Education,18.67717592,27,Yes,Very High,No,No,No,No,1.139337063,F
3018,16,Female,African American,High School,16.19577057,24,No,High,No,No,No,No,0.769589864,F
3019,15,Female,Caucasian,High School,16.74438286,8,No,Moderate,No,No,No,No,2.348443454,D
3020,18,Female,Caucasian,Some College,1.865747694,21,No,No Support,No,No,No,Yes,0.32183143,F
3021,17,Male,African American,Some College,14.77556058,26,No,High,Yes,No,Yes,No,1.124137186,F
3022,17,Female,African American,Some College,19.19833379,8,No,Very High,No,No,No,No,2.717096954,C
3023,16,Female,Caucasian,Some College,13.57094683,3,No,Moderate,No,No,No,No,2.65654078,C
3024,15,Male,Caucasian,Some College,11.41122809,14,No,Low,No,No,No,No,1.527748066,F
3025,15,Male,Caucasian,High School,18.91259355,10,No,Moderate,No,Yes,Yes,No,2.735672949,C
3026,16,Female,Caucasian,High School,8.858742435,0,Yes,Moderate,No,Yes,Yes,No,3.748102281,A
3027,17,Male,Caucasian,Some College,11.98587133,17,Yes,Moderate,No,No,No,No,1.706212489,F
3028,18,Male,Caucasian,No Education,9.52676587,28,Yes,High,No,No,No,No,0.959041523,F
3029,16,Female,Caucasian,No Education,18.65692443,0,Yes,Very High,Yes,No,No,Yes,4,A
3030,18,Male,Other,Some College,1.521694535,7,No,High,No,No,No,No,1.858924856,F
3031,17,Male,African American,Some College,10.02239402,24,Yes,Moderate,No,No,No,No,1.000775557,F
3032,15,Female,Aisan,High School,13.73904883,15,No,Very High,Yes,Yes,No,No,2.413651873,D
3033,17,Female,Caucasian,High School,15.83813077,25,Yes,Moderate,No,No,No,No,1.172191633,F
3034,16,Male,Caucasian,Bachelor's,11.66037295,27,No,Low,Yes,No,No,No,0.2759351,F
3035,15,Male,Caucasian,Bachelor's,18.17835488,21,Yes,Moderate,No,Yes,No,No,1.90764038,F
3036,16,Female,Caucasian,Some College,18.83982894,17,No,High,No,No,Yes,No,2.018579782,D
3037,16,Male,Caucasian,Some College,1.286384464,21,No,High,No,No,No,No,0.91571218,F
3038,17,Male,Aisan,Some College,8.047410791,8,No,Very High,Yes,Yes,No,No,3.12911664,B
3039,16,Male,African American,Master's,0.469180434,11,No,Moderate,No,No,No,No,1.945989188,F
3040,17,Female,African American,Master's,6.588333147,18,Yes,Low,No,No,No,No,1.510058697,F
3041,15,Male,Caucasian,High School,10.73736436,24,No,No Support,No,Yes,No,No,0.153031812,F
3042,17,Male,Other,Bachelor's,18.21589861,17,No,High,No,Yes,No,No,1.711984677,F
3043,15,Female,Caucasian,High School,16.93108645,26,Yes,High,Yes,Yes,No,No,1.419977099,F
3044,17,Male,Caucasian,High School,2.549994533,4,No,Moderate,No,Yes,No,No,2.438731253,D
3045,18,Male,Caucasian,Some College,1.860607495,26,No,Moderate,Yes,No,No,No,0.316755974,F
3046,18,Female,Aisan,Some College,11.78534678,1,No,Very High,No,Yes,No,No,3.543315915,A
3047,16,Female,Other,Bachelor's,10.64235945,6,No,Very High,Yes,Yes,No,No,3.125269662,B
3048,17,Female,Caucasian,No Education,5.327552829,26,Yes,Low,No,Yes,No,No,0.655011588,F
3049,17,Female,Aisan,Some College,17.98906169,9,Yes,High,Yes,Yes,No,No,3.511613863,A
3050,15,Male,Aisan,Bachelor's,18.54732819,14,Yes,High,No,No,Yes,No,2.862562819,C
3051,16,Male,Caucasian,Bachelor's,8.052228767,24,No,Low,Yes,Yes,Yes,No,1.116228461,F
3052,17,Female,Caucasian,High School,17.80605114,6,No,Moderate,Yes,No,No,No,3.201181955,B
3053,16,Female,Caucasian,High School,7.678977885,27,No,Low,No,No,No,No,0.100592148,F
3054,18,Male,Other,Some College,14.73633664,4,Yes,Low,Yes,No,No,No,3.017133682,B
3055,17,Female,Caucasian,High School,9.518844351,14,No,High,Yes,Yes,No,No,2.220548509,D
3056,17,Male,Aisan,Master's,2.45166313,19,No,Moderate,Yes,No,No,Yes,1.111068462,F
3057,16,Female,Caucasian,Bachelor's,18.55868402,27,No,Moderate,No,Yes,No,No,0.991892391,F
3058,17,Male,Aisan,High School,9.081931868,19,No,Moderate,No,No,No,No,1.175347658,F
3059,16,Female,Caucasian,High School,14.68974081,14,Yes,No Support,Yes,No,No,No,2.292539642,D
3060,17,Female,African American,No Education,7.343476289,9,No,High,No,No,No,Yes,2.294221357,D
3061,15,Male,Aisan,Bachelor's,0.377617572,23,No,Moderate,No,No,No,Yes,0.369920627,F
3062,16,Female,Aisan,High School,2.010607174,25,No,Moderate,Yes,Yes,No,No,0.665741207,F
3063,17,Male,Aisan,Some College,9.92438959,28,Yes,Very High,No,No,No,No,0.728918814,F
3064,18,Male,Caucasian,Some College,13.79928714,25,No,Moderate,No,No,Yes,No,1.010198034,F
3065,17,Male,African American,Some College,6.694706532,13,No,High,No,No,No,No,1.829810546,F
3066,18,Male,Caucasian,No Education,13.90976918,25,No,Moderate,Yes,No,No,No,0.94094722,F
3067,18,Male,Caucasian,High School,13.97271179,25,No,High,Yes,No,No,No,1.152866691,F
3068,15,Female,African American,Bachelor's,14.07871815,9,Yes,High,Yes,No,No,No,3.030196983,B
3069,16,Female,Caucasian,Bachelor's,9.85043708,16,No,Low,Yes,No,No,No,1.757091954,F
3070,17,Male,African American,Some College,18.297723,20,Yes,High,No,No,Yes,No,1.966123443,F
3071,15,Female,Other,No Education,9.78393036,13,No,No Support,No,No,No,Yes,1.301643736,F
3072,17,Male,Caucasian,High School,9.00530387,1,Yes,Very High,No,Yes,Yes,No,3.772896608,A
3073,18,Female,African American,Some College,3.98761638,15,Yes,Moderate,No,Yes,Yes,No,1.922165909,F
3074,16,Female,Caucasian,High School,6.153101747,12,No,High,No,No,No,No,1.789036776,F
3075,17,Female,Caucasian,Bachelor's,0.84668985,26,No,Moderate,Yes,No,No,Yes,0.632988118,F
3076,17,Female,Caucasian,Some College,12.67070587,8,No,High,Yes,No,Yes,No,2.850435292,C
3077,18,Male,Other,No Education,4.970714879,6,No,Very High,No,No,No,No,2.684821287,C
